,name,label,description,link
228,SAN_FEUN20171101_C2A,Change in Canadian dollar and level component,"This file contains data based on the Bank of Canada research paper described above.
The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s).
    The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
    A contact person is listed below for any question or other inquiry.
Raisa Leiderman
Level component and changes in the Canadian dollar for discrete intervals after each Fixed Announcement Date.
Left axis is USD (cents).
Right axis is %.
Note: Each data point represents discrete 30 minute intervals after each Fixed Announcement Date.
Sources: Montréal Exchange, Thomson Reuters, and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_FEUN20171101_C2A
229,SAN_FEUN20171101_C2B,Change in Canadian dollar and slope component,"This file contains data based on the Bank of Canada research paper described above.
The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s).
    The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
    A contact person is listed below for any question or other inquiry.
Raisa Leiderman
Slope component and changes in the Canadian dollar for discrete intervals after each Fixed Announcement Date.
Left axis is USD (cents).
Right axis is %.
Note: Each data point represents discrete 30 minute intervals after each Fixed Announcement Date.
Sources: Montréal Exchange, Thomson Reuters, and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_FEUN20171101_C2B
230,SAN_FEUN20171101_C3A,Change in implied 10-year Government of Canada yield and level component,"This file contains data based on the Bank of Canada research paper described above.
The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s).
    The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
    A contact person is listed below for any question or other inquiry.
Raisa Leiderman
Level component and changes in the 10-year Government of Canada yield for discrete intervals after each Fixed Announcement Date.
Left axis is %.
Right axis is %.
Note: Each data point represents discrete 30 minute intervals after each Fixed Announcement Date.
Sources: Montréal Exchange and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_FEUN20171101_C3A
231,SAN_FEUN20171101_C3B,Change in implied 10-year Government of Canada yield and slope component,"This file contains data based on the Bank of Canada research paper described above.
The data is not an official statistical release by the Bank of Canada, and it is provided on a voluntary basis by the author(s).
    The Bank and the author(s) are not responsible for errors in this file and do not guarantee that the series will be updated in the future.
    A contact person is listed below for any question or other inquiry.
Raisa Leiderman
Slope component and changes in the 10-year Government of Canada yield for discrete intervals after each Fixed Announcement Date.
Left axis is %.
Right axis is %.
Note: Each data point represents discrete 30 minute intervals after each Fixed Announcement Date.
Sources: Montréal Exchange and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_FEUN20171101_C3B
232,BOS_2018_FALL_CHART1-A,Strong demand and capacity constraints are key drivers of firms’ investment plans, ,https://www.bankofcanada.ca/valet/groups/BOS_2018_FALL_CHART1-A
233,SWP-C,Personal consumption expenditures,Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-C
234,SWP-CIRINV,"Sum of Personal consumption expenditures, residential investment and investment in inventories",Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-CIRINV
235,SWP-G,Government expenditures,Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-G
236,SWP-GNEN,Nominal Gross National Expenditure,Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-GNEN
237,SWP-I,Investment (Gross fixed capital formation),Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-I
238,SWP-IINVT,Inventory investment,Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-IINVT
239,SWP-IRES,Residential Investment,Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-IRES
240,SWP-LYGAP,Output gap,"(i)	Staff have used filters (to varying degrees) to estimate the output gap and potential output over history. For example, the EMVF has been used since 1992, as well as the IF and the MSSF since 2013.
(ii)	Over the projection horizon, staff has forecasted output gaps using the RDXF model for vintages prior to 1993, QPM for vintages up to 2005, ToTEM for vintages between 2006 and 2015, and a combination of ToTEM and LENS for vintages after 2015.",https://www.bankofcanada.ca/valet/groups/SWP-LYGAP
241,SWP-M,Imports of Goods and Services,Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-M
242,SWP-PC,Deflator for Personal Consumption Expenditures,Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-PC
243,SWP-PCIRINV,Deflator for CIRINV,Scroll down for data.,https://www.bankofcanada.ca/valet/groups/SWP-PCIRINV
